42540533803872457666664764166341918720,42540533803879711221582451941390155775,AU
42540533803879711221582451941390155776,42540533803880920147402066570564861951,JP
42540533803880920147402066570564861952,42540533806682001271449162368359071743,AU
42540533806682001271449162368359071744,42540533806682005993815645238004285439,JP
42540533806682005993815645238004285440,42540533806682010716182128107649499135,AU
42540533806682010716182128107649499136,42540533806682015438548610977294712831,JP
42540533806682015438548610977294712832,42540533806682020160915093846939926527,AU
42540533806682020160915093846939926528,42540533806682024883281576716585140223,JP
42540533806682024883281576716585140224,42540533806682081551679371152327704575,AU
42540533806682081551679371152327704576,42540533806682086274045854021972918271,JP
42540533806682086274045854021972918272,42540533806682114608244751239844200447,AU
42540533806682114608244751239844200448,42540533806682119330611234109489414143,JP
42540533806682119330611234109489414144,42540533806682124052977716979134627839,AU
42540533806682124052977716979134627840,42540533806682128775344199848779841535,JP
42540533806682128775344199848779841536,42540533806682138220077165588070268927,AU
42540533806682138220077165588070268928,42540533806682147664810131327360696319,JP
42540533806682147664810131327360696320,42540533806682157109543097066651123711,AU
42540533806682157109543097066651123712,42540533806682161831909579936296337407,JP
42540533806682161831909579936296337408,42540533806682209055574408632748474367,AU
42540533806682209055574408632748474368,42540533806682213777940891502393688063,JP
42540533806682213777940891502393688064,42540533806682331837102963243524030463,AU
42540533806682331837102963243524030464,42540533806682336559469446113169244159,JP
42540533806682336559469446113169244160,42540533806682360171301860461395312639,AU
42540533806682360171301860461395312640,42540533806682364893668343331040526335,JP
42540533806682364893668343331040526336,42540533806682412117333172027492663295,AU
42540533806682412117333172027492663296,42540533806682431006799103506073518079,JP
42540533806682431006799103506073518080,42540533807300971291091852505808633855,AU
42540533807300971291091852505808633856,42540533807919941310734542643258195967,JP
42540533807919941310734542643258195968,42540533808229426320555887711982977023,AU
42540533808229426320555887711982977024,42540533809467366359841267986882101247,JP
42540533809467366359841267986882101248,42540533809776851369662613055606882303,AU
42540533809776851369662613055606882304,42540533810705306399126648261781225471,JP
42540533810705306399126648261781225472,42540533853723722764293612814525792255,AU
42540533853723722764293612814525792256,42540533854033207774114957883250573311,JP
42540533854033207774114957883250573312,42540533855271147813400338158149697535,AU
42540533855271147813400338158149697536,42540533855580632823221683226874478591,JP
42540533855580632823221683226874478592,42540535740344342635213151760791109631,AU
42540535740344342635213151760791109632,42540535740345551561032766389965815807,JP
42540535740345551561032766389965815808,42540535740346760486852381019140521983,AU
