42540535081188419822713125914821001216,42540535081189628748532740543995707391,138438,CERNET2 regional IX at Guangxi Normal University
42540535081189628748532740543995707392,42540535081192046600171969802345119743,138393,CERNET2 regional IX at Guangxi University
42540535081192046600171969802345119744,42540535081193255525991584431519825919,138438,CERNET2 regional IX at Guangxi Normal University
42540535081193255525991584431519825920,42540535081194464451811199060694532095,138393,CERNET2 regional IX at Guangxi University
42540535081194464451811199060694532096,42540535081195673377630813689869238271,138438,CERNET2 regional IX at Guangxi Normal University
42540535081195673377630813689869238272,42540535081196882303450428319043944447,138393,CERNET2 regional IX at Guangxi University
42540535081196882303450428319043944448,42540535081198091229270042948218650623,138438,CERNET2 regional IX at Guangxi Normal University
42540535081198091229270042948218650624,42540535081199300155089657577393356799,138393,CERNET2 regional IX at Guangxi University
42540535081199300155089657577393356800,42540535081200509080909272206568062975,138438,CERNET2 regional IX at Guangxi Normal University
42540535081200509080909272206568062976,42540535081202926932548501464917475327,138393,CERNET2 regional IX at Guangxi University
42540535081202926932548501464917475328,42540535081204135858368116094092181503,138438,CERNET2 regional IX at Guangxi Normal University
42540535081204135858368116094092181504,42540535081211389413285803869140418559,138393,CERNET2 regional IX at Guangxi University
42540535081211389413285803869140418560,42540535081212598339105418498315124735,23910,China Next Generation Internet CERNET2
42540535081212598339105418498315124736,42540535081213807264925033127489830911,138438,CERNET2 regional IX at Guangxi Normal University
42540535081213807264925033127489830912,42540535081223478671481950160887480319,138393,CERNET2 regional IX at Guangxi University
42540535081223478671481950160887480320,42540535081224687597301564790062186495,23910,China Next Generation Internet CERNET2
42540535081224687597301564790062186496,42540535081234359003858481823459835903,138393,CERNET2 regional IX at Guangxi University
42540535081234359003858481823459835904,42540535081235567929678096452634542079,138438,CERNET2 regional IX at Guangxi Normal University
42540535081235567929678096452634542080,42540535081240403632956554969333366783,138393,CERNET2 regional IX at Guangxi University
42540535081240403632956554969333366784,42540535081241612558776169598508072959,138438,CERNET2 regional IX at Guangxi Normal University
42540535081241612558776169598508072960,42540535081245239336235013486032191487,138393,CERNET2 regional IX at Guangxi University
42540535081245239336235013486032191488,42540535081246448262054628115206897663,23910,China Next Generation Internet CERNET2
42540535081246448262054628115206897664,42540535081251283965333086631905722367,138393,CERNET2 regional IX at Guangxi University
42540535081251283965333086631905722368,42540535081252492891152701261080428543,23910,China Next Generation Internet CERNET2
42540535081252492891152701261080428544,42540535081253701816972315890255134719,138438,CERNET2 regional IX at Guangxi Normal University
42540535081253701816972315890255134720,42540535082379211755033535651906584575,23910,China Next Generation Internet CERNET2
42540535082379211755033535651906584576,42540535082384047458311994168605409279,138440,CERNET2 regional IX at Hainan Normal University
42540535082384047458311994168605409280,42540535082386465309951223426954821631,23910,China Next Generation Internet CERNET2
42540535082386465309951223426954821632,42540535082387674235770838056129527807,138440,CERNET2 regional IX at Hainan Normal University
42540535082387674235770838056129527808,42540535082388883161590452685304233983,23910,China Next Generation Internet CERNET2
42540535082388883161590452685304233984,42540535082400972419786598977051295743,138440,CERNET2 regional IX at Hainan Normal University
42540535082400972419786598977051295744,42540535082402181345606213606226001919,23910,China Next Generation Internet CERNET2
42540535082402181345606213606226001920,42540535082403390271425828235400708095,138440,CERNET2 regional IX at Hainan Normal University
42540535082403390271425828235400708096,42540535082405808123065057493750120447,23910,China Next Generation Internet CERNET2
42540535082405808123065057493750120448,42540535082407017048884672122924826623,138440,CERNET2 regional IX at Hainan Normal University
42540535082407017048884672122924826624,42540535082408225974704286752099532799,23910,China Next Generation Internet CERNET2
42540535082408225974704286752099532800,42540535082409434900523901381274238975,138440,CERNET2 regional IX at Hainan Normal University
